ctry_yr,ccode,country,year,us_nukes,rus_nukes,uk_nukes,us_vis,uk_vis,fra_vis,rus_vis,chi_vis,us_econaid,us_bit,uk_bit,fra_bit,chi_bit,rus_bit,us_pact,uk_pact,fra_pact,rus_pact,chi_pact,us_words,us_ex,uk_ex,fra_ex,rus_ex,chi_ex,us_arms,uk_arms,fra_arms,rus_arms,chi_arms,us_troops,uk_troops,fra_troops,rus_troops,chi_troops,log_chi_arms,log_rus_arms,log_fra_arms,log_uk_arms,log_us_arms,log_us_words,log_us_econaid,log_us_troops,log_uk_troops,log_rus_troops,log_fra_troops,log_chi_troops,yr1950,yr1951,yr1952,yr1953,yr1954,yr1955,yr1956,yr1957,yr1958,yr1959,yr1960,yr1961,yr1962,yr1963,yr1964,yr1965,yr1966,yr1967,yr1968,yr1969,yr1970,yr1971,yr1972,yr1973,yr1974,yr1975,yr1976,yr1977,yr1978,yr1979,yr1980,yr1981,yr1982,yr1983,yr1984,yr1985,yr1986,yr1987,yr1988,yr1989,yr1990,yr1991,yr1992,yr1993,yr1994,yr1995,yr1996,yr1997,yr1998,yr1999,yr2000,yr2001,yr2002,yr2003,yr2004,yr2005,yr2006,yr2007,yr2008,yr2009,yr2010,yr2011,yr2012
Paraguay2001,150,Paraguay,2001,0,0,0,0,0,0,0,0,1.86E+07,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30103,7.268959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Paraguay2002,150,Paraguay,2002,0,0,0,0,0,0,0,0,1.75E+07,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30103,7.24192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Paraguay2003,150,Paraguay,2003,0,0,0,0,0,0,0,0,1.62E+07,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.209252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Paraguay2004,150,Paraguay,2004,0,0,0,0,0,0,0,0,2.19E+07,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.34132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Paraguay2005,150,Paraguay,2005,0,0,0,0,0,0,0,0,1.50E+07,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.175717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
Paraguay2006,150,Paraguay,2006,0,0,0,0,0,0,0,0,5.80E+07,0,1,1,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4771213,7.763208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Paraguay2007,150,Paraguay,2007,0,0,0,0,0,0,0,0,1.79E+07,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.252551,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Paraguay2008,150,Paraguay,2008,0,0,0,0,0,0,0,0,1.56E+07,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60206,7.191837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Paraguay2009,150,Paraguay,2009,0,0,0,0,0,0,0,0,5.91E+07,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.771286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
Paraguay2010,150,Paraguay,2010,0,0,0,0,0,0,0,0,3.75E+07,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.573545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Paraguay2011,150,Paraguay,2011,0,0,0,0,0,0,0,0,2.08E+07,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30103,0,7.31883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Paraguay2012,150,Paraguay,2012,0,0,0,0,0,0,0,0,1.60E+07,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30103,0,7.203407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Chile1950,155,Chile,1950,0,0,0,0,0,0,0,0,2390922,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30103,1,6.378566,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1951,155,Chile,1951,0,0,0,0,0,0,0,0,3023614,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,247,0,0,0,0,0,0,0,0,0,0,0,0,0,2.394452,0.4771213,6.480526,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1952,155,Chile,1952,0,0,0,0,0,0,0,0,7991724,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1.230449,0,6.90264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1953,155,Chile,1953,0,0,0,0,0,0,0,0,9276108,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,1.041393,0,6.967366,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1954,155,Chile,1954,0,0,0,0,0,0,0,0,9880146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,11,0,0,0,0,0,0,0,0,0,0,0,1.079181,1.462398,0,6.994763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1955,155,Chile,1955,0,0,0,0,0,0,0,0,4.34E+07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7781513,0,7.637602,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1956,155,Chile,1956,0,0,0,0,0,0,0,0,1.91E+08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,40,0,50,0,0,0,0,0,0,0,0,0,1.70757,0,1.612784,0,8.281229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1957,155,Chile,1957,0,0,0,0,0,0,0,0,2.89E+07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,1.39794,0,7.461455,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1958,155,Chile,1958,0,0,0,0,0,0,0,0,1.77E+08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0,1.518514,0,8.249177,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1959,155,Chile,1959,0,0,0,0,0,0,0,0,9.76E+07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4771213,0,7.989286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1960,155,Chile,1960,0,0,0,1,0,0,0,0,1.70E+08,0,0,0,0,0,1,0,0,0,0,25,0,0,0,0,0,32,280,0,0,0,0,0,0,0,0,0,0,0,2.448706,1.518514,1.414973,8.231313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1961,155,Chile,1961,0,0,0,0,0,0,0,0,3.60E+08,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,1.643453,1.146128,8.555955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1962,155,Chile,1962,0,0,0,0,0,0,0,0,1.00E+09,0,0,0,0,0,1,0,0,0,0,16,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,1.30103,1.230449,9.001319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1963,155,Chile,1963,0,0,0,0,0,0,0,0,4.12E+08,0,0,0,0,0,1,0,0,0,0,9,0,0,0,0,0,121,0,0,0,0,0,0,0,0,0,0,0,0,0,2.08636,1,8.614692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1964,155,Chile,1964,0,0,0,0,0,1,0,0,6.61E+08,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,21,2,0,0,0,0,0,0,0,0,0,0,0,0.4771213,1.342423,0.7781513,8.820415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1965,155,Chile,1965,0,0,0,0,0,0,0,0,7.29E+08,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,0,1.579784,0.69897,8.862799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1966,155,Chile,1966,0,0,0,0,0,0,0,0,6.33E+08,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,0,0,1.755875,0.4771213,8.801726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1967,155,Chile,1967,0,0,0,0,0,0,0,0,1.42E+08,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30103,8.153202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1968,155,Chile,1968,0,0,0,0,0,0,0,0,4.42E+08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,48,0,0,0,0,0,0,0,0,0,0,0,1.690196,1.20412,0,8.645109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1969,155,Chile,1969,0,0,0,0,0,0,0,0,2.62E+08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0.9542425,0.9542425,0,8.419034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1970,155,Chile,1970,0,0,0,0,0,0,0,0,1.27E+08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,1.799341,0,8.104297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1971,155,Chile,1971,0,0,0,0,0,0,0,0,3.96E+07,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,45,32,0,0,0,0,0,0,0,0,0,0,0,1.518514,1.662758,0.60206,7.597624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1972,155,Chile,1972,0,0,0,0,0,0,0,0,3.25E+07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,43,5,2,0,0,0,0,0,0,0,0,0,0.4771213,0.7781513,1.643453,0,7.512295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1973,155,Chile,1973,0,0,0,0,0,0,0,0,1.60E+07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,66,126,86,0,0,0,0,0,0,0,0,0,1.939519,2.103804,1.826075,0,7.204301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1974,155,Chile,1974,0,0,0,0,0,0,0,0,3.85E+07,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,118,145,6,0,0,0,0,0,0,0,0,0,0.845098,2.164353,2.075547,0.4771213,7.58556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1975,155,Chile,1975,0,0,0,0,0,0,0,0,3.40E+08,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,183,0,10,0,0,0,0,0,0,0,0,0,1.041393,0,2.264818,0.4771213,8.531065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1976,155,Chile,1976,0,0,0,0,0,0,0,0,2.76E+08,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,198,150,3,0,0,0,0,0,0,0,0,0,0.60206,2.178977,2.298853,0.30103,8.441298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1977,155,Chile,1977,0,0,0,0,0,0,0,0,1.03E+08,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0.9542425,0,0,0.60206,8.011409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1978,155,Chile,1978,0,0,0,0,0,0,0,0,2.03E+07,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,13,0,26,0,0,0,0,0,0,0,0,0,1.431364,0,1.146128,0.69897,7.306643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1979,155,Chile,1979,0,0,0,0,0,0,0,0,3.60E+07,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7781513,0.60206,7.556085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1980,155,Chile,1980,0,0,0,0,0,0,0,0,2.50E+07,0,0,0,0,0,1,0,0,0,0,13,0,0,0,0,0,11,0,82,0,0,0,0,0,0,0,0,0,1.919078,0,1.079181,1.146128,7.398472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1981,155,Chile,1981,0,0,0,0,0,0,0,0,2.70E+07,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,2,0,111,0,0,0,0,0,0,0,0,0,2.049218,0,0.4771213,0.90309,7.43058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1982,155,Chile,1982,0,0,0,0,0,0,0,0,1.42E+07,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,23,198,101,0,0,0,0,0,0,0,0,0,2.0086,2.298853,1.380211,0,7.151309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1983,155,Chile,1983,0,0,0,0,0,0,0,0,5665513,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3,5,106,0,0,0,0,0,0,0,0,0,2.029384,0.7781513,0.60206,0.30103,6.753239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1984,155,Chile,1984,0,0,0,0,0,0,0,0,3263844,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,12,122,15,0,0,0,0,0,0,0,0,0,1.20412,2.089905,1.113943,0.4771213,6.51373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1985,155,Chile,1985,0,0,0,0,0,0,0,0,2345726,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69897,0.4771213,6.370277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1986,155,Chile,1986,0,0,0,0,0,0,0,0,2083751,0,0,0,0,0,1,0,0,0,0,11,1,0,0,0,0,6,128,20,0,0,0,0,0,0,0,0,0,1.322219,2.11059,0.845098,1.079181,6.318846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1987,155,Chile,1987,0,0,0,0,0,0,0,0,1952753,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,7,124,7,0,0,0,0,0,0,0,0,0,0.90309,2.09691,0.90309,0,6.290648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1988,155,Chile,1988,0,0,0,0,0,0,0,0,2400618,0,0,0,0,0,1,0,0,0,0,2,1,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0.60206,1,0.4771213,6.380323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1989,155,Chile,1989,0,0,0,0,0,0,0,0,8850834,0,0,0,0,0,1,0,0,0,0,4,0,0,0,0,0,13,0,32,0,0,0,0,0,0,0,0,0,1.518514,0,1.146128,0.69897,6.946984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chile1990,155,Chile,1990,0,0,0,1,0,0,0,0,4119072,0,0,0,0,0,1,0,0,0,0,28,1,1,0,0,0,8,50,17,0,0,0,0,0,0,0,0,0,1.255273,1.70757,0.9542425,1.462398,6.614799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
